"SiteID"	"ID"	"PlaceName"	"NameVariants"	"TribeID"	"Tribe"	"FractionID"	"TribalFraction"	"Description"	"ExtraComments"	"SiloCount1853"	"SiloCount1854"	"SiloCount1884"	"Agha"	"Caïd"	"Cheikh"	"Chaouch"	"Sidi"	"Kadi"	"Bordj"	"AssemblyPlace"	"Dechera"	"Haouch"	"Mechta"	"Beylik"	"House"	"Gourbi"	"GourbiMulti"	"Farm"	"Garden"	"Djenan"	"WellCistern"	"TheshingFloors"	"Matmora"	"Mosque"	"Marabout"	"Cemetery"	"Market"	"Grange"	"HayStraw"	"MajorRoute"	"Path"	"Ruin"	"SmallDam"	"Fields"	"Vines"	"LemonTree"	"AlmondTree"	"OliveTree"	"FigTree"	"Terebinth"	"PomegranateTree"	"CarobTree"	"OakTree"	"ElmTree"	"PoplarTree"	"UndiffTree"	"Maquis"	"OtherPlants"	"Mountain"	"Hill"	"Plateau"	"Escarpment"	"Pass"	"Rock"	"DryHardGround"	"SandyArea"	"Cave"	"Wadi"	"Ravine"	"River"	"Stream"	"Spring"	"Fontaine"	"Depression"	"Plain"	"Prairie"	"Longitude"	"Latitude"	"LocQual"	"LonPlot"	"LatPlot"
567	567	"Si el Gebour"	"Si el Gebour"	29	"Beni Bou Yacoub"	135	"Medala"	"au-dessous du marabout de Sidi el Ouenassen et de la Djema el Charef"		95							1			1															1																																													3.032881	36.234783
568	568	"Anmghercer"	"Anmghercer"	29	"Beni Bou Yacoub"	135	"Medala"	"au-dessous du mamelon appelé Dra Sidi Ali"		22																																																		1																				3.020452	36.258188
569	569	"El Bourné"	"El Bourné"	29	"Beni Bou Yacoub"	135	"Medala"	"sur la route Oued el Bessbasse dans la plaine eu milieu des brousailles près d'un ravin"		40																														1																	1												1	1					1					3.008102	36.252621
570	570	"Kef Bou Abda"	"Kef Bou Abda"	29	"Beni Bou Yacoub"	135	"Medala"	"près d'Aïn el Adjer et du dechera des Oulad Cahadi"		4											1																																									1										1								3.053249	36.24813
571	571	"Aïn el Djema"	"Aïn el Djema"	29	"Beni Bou Yacoub"	135	"Medala"	"près de l'habitation du Cheikh de la fraction, près de plusieurs jardins du marabout"		8					1					1					1				1						1																																					1								3.052586	36.267003
572	572	"Battaya"	"Battaya"	24	"Righas"	99	"Oulad Aïssa"	"près du lieu appelé Aïn Djemen"		16																																																														1								2.712082	36.21912
574	574	"El Gaad"	"El Gaad"	24	"Righas"	101	"Oulad Ben Adi"	"entre un figuier et des gourbis"		16																1	1																						1												1																			2.690996	36.116112
575	575	"Beni el Djenininat"	"Beni el Djenininat"	24	"Righas"	101	"Oulad Ben Adi"			6																																																																						2.704251	36.127052
576	576	"El Mechta"	"El Mechta"	24	"Righas"	101	"Oulad Ben Adi"	"au milieu d'un bouquet de chênes verts"		7													1																														1																											2.700711	36.147999
577	577	"Lolhcem"	"Lolhcem"	24	"Righas"	101	"Oulad Ben Adi"	"entre des gourbis et des chênes verts"		24																1	1																										1																											2.70078	36.14144
578	578	"Ben Ghasna"	"Ben Ghasna"	24	"Righas"	136	"Oulad Moussa"	"au milieu des arbres"		23																																														1																								2.704259	36.176117
579	579	"El Homr"	"El Homr"	24	"Righas"	136	"Oulad Moussa"	"près des gourbis"		22																1	1																																																					2.710552	36.151573
580	580	"Sidi Ghdelth"	"Sidi Ghdelth"	24	"Righas"	92	"Oulad Messaoud"	"au milieu d'arbres (Betmaya)"		27							1																																							1																								2.6751	36.208454
581	581	"Louzet"	"Louzet"	24	"Righas"	94	"Oulad Ben Aïssa"	"près d'amandiers"		50																																					1																																	2.712175	36.079507
582	582	"Gouba"	"Gouba"	24	"Righas"	94	"Oulad Ben Aïssa"	"au milieu des gourbis"		10																1	1																																																					2.712509	36.096293
583	583	"Mehta el Adjer"	"Mehta el Adjer"	24	"Righas"	96	"Oulad Bou Achera"	"dans la plaine au pied d'une montagne"		15													1																																				1																1					2.70569	36.08406
584	584	"Gran Aissa"	"Gran Aissa"	24	"Righas"	96	"Oulad Bou Achera"	"près d'un jardin"		14																			1																																																			2.682325	36.093794
585	585	"Goubab"	"Goubab"	24	"Righas"	137	"El Ababda/El Kouard"	"près d'un marabout Si Mohammed el Abadi"		17							1																		1																																													2.685575	36.157112
586	586	"Dflaya"	"Dflaya"	24	"Righas"	137	"El Ababda/El Kouard"	"près d'un bouquet de chêne verts."		28																																											1																											2.667388	36.162946
587	587	"Aïn ben Aissa"	"Aïn ben Aissa"	24	"Righas"	93	"Oulad Sidi Ahmed ben Youssef"	"près des amandiers"		14																																					1																									1								2.58378	36.151811
588	588	"Mezouedj"	"Mezouedj"	24	"Righas"	95	"Ouanid"	"près des gourbis"		31																1	1																																																					2.646038	36.114117
589	589	"Amouda (other)"	"Amouda (other)"	13	"Douaïres"	52	"Oulad Raab nal el Oued"			154																																																																			3.003874	35.956081	"B"	3.003874	35.956081
590	590	"Saïb Maboub/Rheghba"	"Saïb Maboub/Rheghba"	13	"Douaïres"	52	"Oulad Raab nal el Oued"	"ouest ferme, nord chemin, est rivière, sud rivière"		260																		1													1																													1										2.962963	35.941399
591	591	"Argoub"	"Argoub"	13	"Douaïres"	53	"Oulad Raab nal el Regeb"	"ouest ravin, nord montagne, est ravin, sud rocher"		45																																																	1					1					1											2.930895	35.908916
592	592	"El Djenen"	"El Djenen"	15	"Oulad Deid"	56	"Oulad Asiz"	"ouest lieu appelé Enza Seras, nord rocher gris, est lieu appelé Enzelet Ethomes, sud rocher Dra el Djelali"		113																				1																													1					1																3.000591	36.048294
593	593	"Mechta ben el Bekouab"	"Mechta ben el Bekouab"	13	"Douaïres"	51	"El Alalma"	"ouest ravin, nord rocher, sud rocher"		16																																																						1					1											2.97983	36.005731
594	594	"Gherba"	"Gherba"	13	"Douaïres"	51	"El Alalma"	"(Lekhal ben el Oussif) ouest gourbi, nord rocher, est chemin, sud marabout"		110																1									1						1																							1																2.979393	36.025604
595	595	"Bou Ghobsa"	"Bou Ghobsa"	13	"Douaïres"	51	"El Alalma"	"ouest rocher, nord grotte appelé la Grotte de Fer"		40																																																						1			1													3.003923	36.004467
596	596	"Charounïa ala Ras el Oued"	"Charounïa ala Ras el Oued"	13	"Douaïres"	50	"Titry"	"ouest coudia (petit montagne), nord petit mamelon, sud la plaine"		77																																																	1	1								1		1					1					3.060208	35.924542
597	597	"Amet Fiza"	"Amet Fiza"	13	"Douaïres"	50	"Titry"	"(El Nidjagi ben Bel Abbas), ouest rivière, nord mamelon, sud rivière"		62																																																		1										1										3.005552	35.930369
598	598	"Srif"	"Srif"	13	"Douaïres"	50	"Titry"	"Miloud ben di Mohamed, ouest chemin, est rivière, sud le marché du mardi"		30																											1				1																													1										3.065439	35.930302
599	599	"Kâla"	"Kâla"	13	"Douaïres"	50	"Titry"	"Ben Jussef ben il Ghoudja, ouest rivière, nord rivière, est terre du Beylek, sud chemin"		105														1																	1																				1	1								1										3.059228	35.927598
600	600	"Sba"	"Sba"	14	"Oulad Hedim"	54	"Oulad Hedim"	"Oulad Bou Douma, ouest rocher, nord lieu appelé Sba, est Bled Kouider, sud chemin"		24																															1																							1																2.960346	36.036531
601	601	"El Maïzmia"	"El Maïzmia"	14	"Oulad Hedim"	54	"Oulad Hedim"	"Hadj Kouider, ouest rocher, nord rocher, est ravin, sud ravin et source"		46																																																						1					1			1								2.947128	36.028884
602	602	"Ce Gada"	"Ce Gada"	18	"Deimat"	65	"Deimat"	"(Oulad Bou Nadji) ouest lieu appelé Tinia, nord El Kaala. Sud Bled Chems"		60																																																			1																			3.115184	35.695591
603	603	"Ras Torba"	"Ras Torba"	18	"Deimat"	65	"Deimat"	"ouest chemin, nord petite montagne, est lieu appelé Reneb. Sud lieu appelé Zoudj Adger"		135																															1																		1	1																				3.071737	35.702812
604	604	"Elmbdoua"	"Elmbdoua"	16	"Souary"	60	"Oulad Jacoub"	"ouest rocher, nord rocher de figuier, est ravin, sud chemin"		100																															1								1															1					1											3.116068	35.785266
605	605	"Kerkoud"	"Kerkoud"	16	"Souary"	61	"Oulad Deid"	"(Mohamed bn Chamdan) ouest jardin, nord chemin, est jardin, sud lieu appelé Kala"		120																			1												1																				1	1																		3.123501	35.753856
606	606	"Gaadet Saffrani"	"Gaadet Saffrani"	19	"Abides"	138	"El Ahkoum"	"entre une rivière et une maison près d'un chemin"		97															1																1																				1	1								1										2.863245	36.014286
607	607	"El Kherba"	"El Kherba"	19	"Abides"	138	"El Ahkoum"	"entre un chemin et Azelr el Hannech"		62																															1	1																																						2.89376	36.014146
608	608	"Chaabet Gatan"	"Chaabet Gatan"	19	"Abides"	138	"El Ahkoum"	"entre Moul el Kel Labiad et un chemin"		20																															1																												1											2.885017	36.019235
609	609	"Dera Larfar"	"Dera Larfar"	19	"Abides"	138	"El Ahkoum"	"entre Gaadet el Medhal fed bou Maiza et une rivière"		28																																																		1	1	1								1										2.870075	36.020321
610	610	"El Haoud"	"El Haoud"	19	"Abides"	139	"El Kessentiya"	"entre un djema et Moul el Guebour"	"Assuming Moul/Moulay/Sidi."	44										1																																																												2.918995	35.981595
611	611	"Ramel"	"Ramel"	19	"Abides"	139	"El Kessentiya"	"entre Gaadet el Guedim et Aïn el Rahla"		42																																																			1	1										1								2.907731	35.978967
612	612	"Ghar Mechal"	"Ghar Mechal"	19	"Abides"	139	"El Kessentiya"	"entre un kef et un bir"		37																					1																															1																		2.941789	35.996283
614	614	"Gaadet Lahmar"	"Gaadet Lahmar"	19	"Abides"	139	"El Kessentiya"	"entre Sid el Kebir et Chaibet el An"		33							1																																												1	1							1											2.898499	35.996348
615	615	"El Henia"	"El Henia"	19	"Abides"	139	"El Kessentiya"	"près du jardin Ali Bel Amry"		50																			1																																																			2.947938	35.992232
616	616	"El Mahjadmenid"	"El Mahjadmenid"	19	"Abides"	139	"El Kessentiya"	"entre Gaadet el Beda et Gaadet el Kibira"		34																																																			1	1																		2.898862	35.993998
617	617	"Hafrer el Khoudja"	"Hafrer el Khoudja"	19	"Abides"	69	"El Ghereba"	"entre Aïn el Kebrita et Sed Khouribas"		40																																																														1								2.938621	36.021783
618	618	"Chinoi"	"Chinoi"	19	"Abides"	69	"El Ghereba"	"entre Ghad Deba et Dera el Djema"		94										1																																								1	1	1																		2.921686	36.021306
619	619	"El Gaada el Bida"	"El Gaada el Bida"	19	"Abides"	70	"Semela"	"entre un chemin et Chaabet Arid"		37																															1																				1	1							1											2.899074	35.960586
620	620	"Gaadet el Arrar"	"Gaadet el Arrar"	19	"Abides"	70	"Oulad Senen"	"entre Mechta Djedid et Dera Madouar"		90													1																																					1	1	1																		2.879156	35.989936
621	621	"El Kherba"	"El Kherba"	19	"Abides"	66	"Labras"	"entre un chemin et un ruisseau"		26																															1	1																												1										2.850487	36.131688
622	622	"Aïn Ali"	"Aïn Ali"	19	"Abides"	66	"Labras"	"entre Sid Mara et Chaabet Khamès"		48							1																																																				1			1								2.899488	36.142277
623	623	"Aïn Ferkous"	"Aïn Ferkous"	19	"Abides"	66	"Labras"	"entre Dera Aaga et Aïn Ferkous"		42																																																		1												1								2.882792	36.074657
624	624	"Gaadet Si Couider"	"Gaadet Si Couider"	19	"Abides"	66	"Labras"	"entre un seguiza et une noueder"		63																						1																													1	1																		2.895512	36.152576
625	625	"Boutouil"	"Boutouil"	19	"Abides"	66	"Labras"	"entre un chemin et Gaadet Saada"		68																															1																				1	1																		2.929728	36.09231
626	626	"Aouza"	"Aouza"	19	"Abides"	66	"Labras"	"entre un chemin et Oued el Fridja"		100																															1																													1										2.950827	36.060207
627	627	"Aïn el Karam"	"Aïn el Karam"	19	"Abides"	66	"Labras"	"entre Chaabet Aïn Karma et el Gaada"		30																																																												1		1								2.879914	36.077601
628	628	"El Djema"	"El Djema"	19	"Abides"	66	"Labras"	"entre Chaabet Souni et un chemin"		100										1																					1																												1											2.964238	36.083206
629	629	"Bel Karma"	"Bel Karma"	19	"Abides"	66	"Labras"	"entre un jardin et Chaabet Sesi"		70																			1																																								1											2.920702	36.08626
630	630	"Mechter Oulad Saleh"	"Mechter Oulad Saleh"	19	"Abides"	66	"Labras"	"entre Chaabet Berbissi et Taga"		13													1																																					1																				2.899654	36.097558
631	631	"Loualedj"	"Loualedj"	19	"Abides"	66	"Labras"	"entre des jardins"		92																			1																																																			2.914771	36.092843
632	632	"Aïn el Beda"	"Aïn el Beda"	19	"Abides"	66	"Labras"	"entre un ruisseau et Enzeur el Khezary"		47																																																													1	1								2.905222	36.122507
633	633	"Bel Souza"	"Bel Souza"	19	"Abides"	67	"Chorfa"	"entre el Mardja Dera Touz et Dera Labiad"		34																																																		1																				2.849012	36.113867
634	634	"Aïn el Ghaba"	"Aïn el Ghaba"	19	"Abides"	67	"Chorfa"	"entre Dera Aaga et la grande route de Midéah"		20																														1																				1												1								2.858362	36.12337
635	635	"Teniet Khalouf"	"Teniet Khalouf"	20	"Beni Hassen"	72	"Mezeïa"	"entre une fontaine et un figuier"		80																																							1														1										1							2.814968	35.994612
636	636	"Daiyra"	"Daiyra"	20	"Beni Hassen"	77	"Chemama"	"entre des jardins et Dera Taga"		87																			1																															1														1						2.848225	36.055969
637	637	"El Ari"	"El Ari"	20	"Beni Hassen"	76	"Beni Gheïar"	"entre Dera Taga et El Kherba"		96																																1																		1																				2.766449	36.033967
640	640	"Lera"	"Lera"	20	"Beni Hassen"	73	"Oulad Mennaa"	"entre Dera el Fed et un jardin"		45																			1																															1																				2.706223	36.064668
641	641	"El Ouseïria"	"El Ouseïria"	20	"Beni Hassen"	73	"Oulad Mennaa"	"près d'un mechta"		91													1																																																									2.711452	36.022728
642	642	"Teniet Emdoun"	"Teniet Emdoun"	20	"Beni Hassen"	73	"Oulad Mennaa"	"entre Aïn el Demaïr et Dera el Kebir"		22																																																		1			1									1								2.716017	36.059447
643	643	"Bethaaleb"	"Bethaaleb"	20	"Beni Hassen"	75	"Oulad Seid"	"près de Mechta AbdelKader ben Amara"		62													1																																																									2.782771	36.086392
644	644	"Teguia"	"Teguia"	20	"Beni Hassen"	74	"Oulad Omra"	"entre un ruisseau et un jardin"		66																			1																																									1										2.831879	36.092601
646	646	"El Gada"	"El Gada"	11	"Rebaïa"	45	"Oulad Atta"	"Est prairie de Bou Sadem, sud rivière, nord la plaine, ouest idem"		19																																																			1	1								1					1	1				3.085725	36.018225
648	648	"Fi el Oued And el Bir el Turci"	"Fi el Oued And el Bir el Turci"	11	"Rebaïa"	45	"Oulad Atta"	"au milieu de la ferme de Couïder ben Sakri"		15																		1			1																																					1		1										3.13729	36.039154
649	649	"Regeda"	"Regeda"	11	"Rebaïa"	45	"Oulad Atta"	"(Mohamed ben Abderahman) entre la terre de l'Oued Chaïr (Si Amed ben Jussed et Oulad Deir)"		16																																																																						3.083477	36.048106
650	650	"Dar el Beida"	"Dar el Beida"	11	"Rebaïa"	46	"Oulad Si Mohamed"	"près du gourbi entouré de broussailles"		10															1	1																															1																							3.178316	36.006687
651	651	"Dra el Hadj"	"Dra el Hadj"	11	"Rebaïa"	43	"Oulad Saal"	"au milieu de la broussailles"		49																																															1			1																				3.129134	35.993924
652	652	"Fi Chabet Saken"	"Fi Chabet Saken"	11	"Rebaïa"	42	"Oulad Hamaïd"	"au sud du ravin, nord un grand ravin"		189																																																											1											3.094411	35.967912
653	653	"Fed Aroth"	"Fed Aroth"	11	"Rebaïa"	42	"Oulad Hamaïd"	"est un petit mamelon, au sud une petite rivière, à l'est une maison couverte en terre, au nord broussailles"		55															1																																1			1										1										3.065187	35.951129
654	654	"Fed Taïba"	"Fed Taïba"	11	"Rebaïa"	42	"Oulad Hamaïd"	"à l'ouest rivière, sud un rocher de plâtre, nord ravin"		26																																																						1					1	1										3.039157	35.951253
655	655	"Dra Labiod"	"Dra Labiod"	11	"Rebaïa"	42	"Oulad Hamaïd"	"près des arbres, au sud ravin, au nord ravin, près d'un source"		61																																														1				1									1			1								3.074066	35.993161
656	656	"Dra Lameur"	"Dra Lameur"	11	"Rebaïa"	42	"Oulad Hamaïd"	"près d'un ravin et des gourbis"		18																1	1																																	1									1											3.076918	35.958029
657	657	"Dra Lamer"	"Dra Lamer"	12	"Sidi Ahmed ben Joucef"	48	"El Gouia"	"ouest ravin, est ravin, nord grands arbres"		27																																														1				1									1											3.04808	36.097548
658	658	"Feth Attager"	"Feth Attager"	12	"Sidi Ahmed ben Joucef"	48	"El Gouia"	"ouest rivière, est broussailles, nord gourbi, sud gourbi du Cheikh"		30					1											1	1																														1													1										3.055232	36.106515
659	659	"Merraoun"	"Merraoun"	5	"Titery"	18	"Oulad Debeb"	"près d'un rocher"		82																																																						1																3.053104	35.859438
660	660	"El Gaada"	"El Gaada"	6	"Oulad Alens"	21	"Oulad Chenef"	"sur un mamelon"		1																																																		1	1	1																		3.093007	35.918069
661	661	"El Djebessa"	"El Djebessa"	6	"Oulad Alens"	21	"Oulad Chenef"	"près d'une rivière"		30																																																												1										3.138173	35.937036
662	662	"Tagrea"	"Tagrea"	6	"Oulad Alens"	21	"Oulad Chenef"	"près du Kef Lakhdar"		100																																																				1															3.287056	35.918706	"B"	3.287056	35.918706
663	663	"Belghida"	"Belghida"	6	"Oulad Alens"	22	"Oulad Abdeloucheb"	"près d'une rivière"		82																																																												1										3.111577	35.852962
664	664	"El Djema"	"El Djema"	6	"Oulad Alens"	22	"Oulad Abdeloucheb"	"près d'un peuplier"		13										1																																			1																									3.193956	35.860096
665	665	"Ramlia"	"Ramlia"	6	"Oulad Alens"	22	"Oulad Abdeloucheb"	"entre des jardins et des arbres"		44																			1																											1																								3.204463	35.861219
666	666	"Bel Kemel"	"Bel Kemel"	6	"Oulad Alens"	22	"Oulad Abdeloucheb"	"sur une plaine seule"		2																																																																	1					3.205434	35.833705
667	667	"Aïn Daffra"	"Aïn Daffra"	6	"Oulad Alens"	22	"Oulad Abdeloucheb"	"près d'un mechta"		42													1																																																	1								3.181703	35.871746
668	668	"Nehar"	"Nehar"	6	"Oulad Alens"	22	"Oulad Abdeloucheb"	"entre 2 rochers"		50																																																						1																3.133772	35.828346
669	669	"El Kheneg"	"El Kheneg"	6	"Oulad Alens"	25	"El Maaguif"	"entre une rivière et un Kef"		56																																																				1							1	1										3.20965	35.818874
670	670	"Guelh el Hadja"	"Guelh el Hadja"	6	"Oulad Alens"	24	"Serarta"	"entre 2 ruisseaux"		30																																																												1										3.169161	35.883321
671	671	"?Glouib Ghalous"	"?Glouib Ghalous"	6	"Oulad Alens"	24	"Serarta"	"dans un mechta"		24													1																																																									3.145965	35.889035
672	672	"El Gaada"	"El Gaada"	6	"Oulad Alens"	24	"Serarta"	"près d'une fontaine"		27																																																			1	1											1							3.161701	35.882323
673	673	"Tirghan Doghera"	"Tirghan Doghera"	6	"Oulad Alens"	24	"Serarta"	"dans un mechta"		17													1																																																									3.19524	35.90902
674	674	"El Meniten"	"El Meniten"	6	"Oulad Alens"	24	"Serarta"	"près d'une fontaine"		15																																																															1							3.152354	35.90688
675	675	"El Gorfa"	"El Gorfa"	6	"Oulad Alens"	23	"Oulad Yahya"	"près d'un mechta"		24													1																																																									3.192904	35.964942
676	676	"Aïn Ghanem"	"Aïn Ghanem"	6	"Oulad Alens"	26	"Oulad Sidi Omer"	"au bas d'un rocher, près d'une fontaine"		30																																																						1								1	1							3.160469	35.781718
677	677	"El Haouch"	"El Haouch"	6	"Oulad Alens"	29	"Taaziza"	"près d'une maison"		52												1			1																																																							3.344466	35.883429
678	678	"Bou Kerbed"	"Bou Kerbed"	6	"Oulad Alens"	29	"Taaziza"	"sur une plaine, sur un rocher"		32																																																						1											1					3.318708	35.947072
679	679	"El Guelib"	"El Guelib"	6	"Oulad Alens"	29	"Taaziza"	"entre 2 rivières"		1																																																												1										3.323881	35.917558
680	680	"El Maghrella"	"El Maghrella"	6	"Oulad Alens"	29	"Taaziza"	"sur une plaine"		1																																																																	1					3.30911	35.893761
681	681	"Gaadet Jerduda"	"Gaadet Jerduda"	6	"Oulad Alens"	29	"Taaziza"	"sur un mamelon"		68																																																		1	1	1																		3.291738	35.840603
682	682	"Kom el Kheba"	"Kom el Kheba"	6	"Oulad Alens"	29	"Taaziza"	"près d'un ruisseau"		12																																																												1										3.308687	35.86204
683	683	"Kom el Kheba (extra)"	"Kom el Kheba"	6	"Oulad Alens"	29	"Taaziza"	"sur une plaine"		1																																																																	1					3.230884	35.816258
684	684	"Achir"	"Achir"	6	"Oulad Alens"	29	"Taaziza"	"près d'une montagne"		62																																																	1																					3.332624	35.876049
685	685	"Ahniet"	"Ahniet"	6	"Oulad Alens"	29	"Taaziza"	"sur une plaine"		1																																																																	1					3.248023	35.869547
686	686	"Kef el Nagru"	"Kef el Nagru"	6	"Oulad Alens"	29	"Taaziza"	"au bas d'un Kef"		11																																																				1																		3.287714	35.85642
687	687	"El Djenen"	"El Djenen"	6	"Oulad Alens"	29	"Taaziza"	"près d'un jardin"		44																			1																																																			3.230276	35.819192
688	688	"El Mardja Hareham"	"El Mardja Hareham"	6	"Oulad Alens"	29	"Taaziza"	"près d'un ravin"		1																																																											1											3.303719	35.8707
689	689	"El Karma"	"El Karma"	6	"Oulad Alens"	29	"Taaziza"	"entre 2 ruisseaux"		44																																																													1									3.231736	35.847629
690	690	"Dafier Auda"	"Dafier Auda"	6	"Oulad Alens"	31	"El Adjema"	"entre un rocher et un ravin"		90																																																						1					1											3.322143	35.846387
691	691	"Chif Kanoun"	"Chif Kanoun"	6	"Oulad Alens"	31	"El Adjema"	"près d'un rocher"		94																																																						1																3.293657	35.825843
692	692	"Tiriez"	"Tiriez"	6	"Oulad Alens"	31	"El Adjema"	"entre un rocher et un ruisseau"		57																																																						1							1									3.357641	35.84391
693	693	"Sid ben Rahman"	"Sid ben Rahman"	6	"Oulad Alens"	31	"El Adjema"	"entre un rocher et un ruisseau"		21							1																																															1								1								3.308655	35.821391
694	694	"Aïn el Kahla"	"Aïn el Kahla"	6	"Oulad Alens"	31	"El Adjema"	"près d'une fontaine"		1																																																														1	1							3.319969	35.841376
695	695	"El Mechta"	"El Mechta"	6	"Oulad Alens"	31	"El Adjema"	"près d'une fontaine"		1													1																																																	1	1							3.348066	35.819932
696	696	"Zoudj Maadja"	"Zoudj Maadja"	6	"Oulad Alens"	28	"El Belida"	"près d'un rocher"		56																																																						1																3.234233	35.890756
697	697	"Bekhour"	"Bekhour"	6	"Oulad Alens"	28	"El Belida"	"près d'une rivière"		1																																																												1										3.259761	35.893937
698	698	"Louza"	"Louza"	6	"Oulad Alens"	28	"El Belida"	"entre 2 rivières, près d'un rocher"		2																																																						1						1										3.266945	35.925679
699	699	"Derias"	"Derias"	6	"Oulad Alens"	28	"El Belida"	"entre 2 peupliers"		11																																													1																									3.272104	35.90307
700	700	"Chebour"	"Chebour"	6	"Oulad Alens"	28	"El Belida"	"sur une plaine"		2																																																																	1					3.249941	35.916146
701	701	"Chaouch"	"Chaouch"	6	"Oulad Alens"	28	"å"	"près d'un matmar"		4						1																	1																																															3.294265	35.928266
702	702	"El l'Emhallah"	"El l'Emhallah"	6	"Oulad Alens"	28	"El Belida"	"entre des mechtas"		29													1																																																									3.222646	35.905497
703	703	"El Merdja"	"El Merdja"	6	"Oulad Alens"	28	"El Belida"	"près d'une rivière"		24																																																												1					1					3.243268	35.891532
704	704	"El Argoub"	"El Argoub"	6	"Oulad Alens"	28	"El Belida"	"sur une plaine"		2																																																																	1					3.27073	35.901729
705	705	"Dïaha"	"Dïaha"	6	"Oulad Alens"	28	"El Belida"	"sur la plaine"		2																																																																	1					3.204833	35.907741
706	706	"El Berda"	"El Berda"	6	"Oulad Alens"	28	"El Belida"	"entre une rivière et un rocher"		111																																																						1						1										3.283086	35.918845
707	707	"El Djenien"	"El Djenien"	6	"Oulad Alens"	30	"Oulad di Khalif"	"entre 2 ravins, près d'un mechta"		60													1																																														1											3.305578	35.836996
708	708	"El Moukeni"	"El Moukeni"	6	"Oulad Alens"	33	"Oulad Belheites"	"entre 2 jardins"		67																			1																																																			3.337328	35.792374
709	709	"Gaadet bel Keïr"	"Gaadet bel Keïr"	6	"Oulad Alens"	33	"Oulad Belheites"	"entre 2 rochers près d'un mechta"		95													1																																									1																3.376168	35.772519
710	710	"El Halloufa"	"El Halloufa"	6	"Oulad Alens"	33	"Oulad Belheites"	"sur une plaine"		3																																																																	1					3.365625	35.801265
711	711	"El Kheneg"	"El Kheneg"	6	"Oulad Alens"	33	"Oulad Belheites"	"sur une plaine"		1																																																											1						1					3.325836	35.791946
712	712	"El Kharbouchïa"	"El Kharbouchïa"	6	"Oulad Alens"	33	"Oulad Belheites"	"près d'un chemin"		6																															1																																							3.377766	35.768008
713	713	"Azeler el Grad"	"Azeler el Grad"	6	"Oulad Alens"	27	"Oulad Sidi Amer"	"près d'une rivière"		200																																																												1										3.169809	35.708589
714	714	"Aïn el Karma"	"Aïn el Karma"	6	"Oulad Alens"	27	"Oulad Sidi Amer"	"entre 2 ruisseaux au bas d'une montagne"		45																																																	1	1											1	1								3.214938	35.730516
715	715	"Doemid"	"Doemid"	6	"Oulad Alens"	27	"Oulad Sidi Amer"	"entre 2 rivières"		200																																																												1										3.217114	35.800304
716	716	"Gaadet Lamam"	"Gaadet Lamam"	6	"Oulad Alens"	27	"Oulad Sidi Amer"	"dans un mechta"		9													1																																																									3.129429	35.762728
717	717	"Sed Hadjama"	"Sed Hadjama"	7	"Oulad Mokhtar"	11	"Oulad Mokhtar"	"sur la plaine"		578																																	1																													1								3.209448	35.558089
719	719	"El Koudia"	"El Koudia"	6	"Oulad Alens"	32	"Oulad Si Mechared"	"près d'une ferme"		1																		1																																1																				3.237035	35.958226
720	720	"Aïn Gouker"	"Aïn Gouker"	6	"Oulad Alens"	32	"Oulad Si Mechared"	"entre 2 ruisseaux, entre 2 chemins"		41																															1																														1	1								3.221681	35.948766
721	721	"Ben Etratan"	"Ben Etratan"	25	"Mouzaïa"	107	"Oulad Si Ameur"	"le gourbi du cheikh en-dessous ravine"		7																1																																											1											2.693968	36.446007
722	722	"Mechta el Hadj Mohamed ben Brahim"	"Mechta el Hadj Mohamed ben Brahim"	25	"Mouzaïa"	107	"Oulad Si Ameur"	"est rivière, ouest ruisseau, au-dessus olivier sauvage, en-dessous olivier sauvage"		13													1																									1																						1	1									2.67328	36.443077
723	723	"Kerboussa"	"Kerboussa"	30	"Oulad Sidi Nadji"	55	"Oulad Sidi Nadji"	"ouest Seghedi ben Imbarek, nord montagne, est ferme, sud rocher"		63																		1																															1					1																3.026214	36.171464
724	724	"Ledja el Beda"	"Ledja el Beda"	30	"Oulad Sidi Nadji"	55	"Oulad Sidi Nadji"	"(Cadi Mohamed ben Lïeb) ouest Aïn Tolba, nord rocher, est chemin, sud rocher"		65								1																							1																							1								1								2.96789	36.150534
725	725	"Selka"	"Selka"	15	"Oulad Deid"	56	"Oulad Asiz"	"ouest le mamelon Ranfer, nord Bled Salem, est Bled el ?had Saala. Sud Grotte des ?Nims"		25																																																		1							1													2.964759	36.063577
726	726	"El Aragile"	"El Aragile"	15	"Oulad Deid"	56	"Oulad Asiz"	"ouest ravin Az Goub, nord petite montagne, est ravin, sud gourbi de Kara Assen"		89																1																																	1										1											3.038353	36.074413
728	728	"Omar el Bit"	"Omar el Bit"	15	"Oulad Deid"	56	"Oulad Asiz"	"ouest Bir el Maïs, nord montagne, est rocher, sud Dra Labiod"		97															1						1																												1					1																3.011076	36.077616
729	729	"Mecheta"	"Mecheta"	15	"Oulad Deid"	57	"El Achaffa"	"Bled Amer ben Zreter, ouest ravin, nord montagne, est rocher, sud petite montagne"		150													1																																				1					1					1											3.031988	36.045741
730	730	"Cheubet Lefail"	"Cheubet Lefail"	15	"Oulad Deid"	58	"Zekmota"	"ouest rivière, nord ravin, est rocher, sud jardin"		60																			1																																			1						1										2.989317	36.103189
