"SRID"	"Year"	"Tribe"	"TribeID"	"TribalFraction"	"FractionID"	"Leader"	"PlaceName"	"SiteID"	"SiloCount"	"Observations"	"Source"	"OtherComments"
149	1854	"Rebaïas"	11	"Oulad Ahmed"	42	"El Hadj Ahmed"	"Sid Herats"	146	20		"ANOM GGA 50II 240"	
150	1854	"Rebaïas"	11	"Oulad Ahmed"	42	"El Hadj Ahmed"	"Zeraa el Hemor"	147	19		"ANOM GGA 50II 240"	
151	1854	"Rebaïas"	11	"Oulad Ahmed"	42	"El Hadj Ahmed"	"Draa el Bida"	148	25		"ANOM GGA 50II 240"	
152	1854	"Rebaïas"	11	"Oulad Ahmed"	42	"El Hadj Ahmed"	"El Chiba"	149	18		"ANOM GGA 50II 240"	
153	1854	"Rebaïas"	11	"Oulad Ahmed"	42	"El Hadj Ahmed"	"El Chiba"	149	6	"à la mechta d'Yhea bou Aïssa"	"ANOM GGA 50II 240"	
154	1854	"Rebaïas"	11	"Oulad Ahmed"	42	"Hadj Maameri"	"Chaab Draa Moussa"	150	150		"ANOM GGA 50II 240"	
155	1854	"Rebaïas"	11	"Oulad Ahmed"	42	"Hadj Maameri"	"Chaab"	151	120		"ANOM GGA 50II 240"	
156	1854	"Rebaïas"	11	"Oulad Ahmed"	42	"Hadj Maameri"	"Dra Zouabi"	152	12		"ANOM GGA 50II 240"	
157	1854	"Rebaïas"	11	"Oulad Ahmed"	42	"Hadj Maameri"	"Hazba"	153	6	"appartenant au Caïd des Rebaïas"	"ANOM GGA 50II 240"	
158	1854	"Rebaïas"	11	"Oulad Ahmed"	42	"Hadj Maameri"	"Zoudj Kehhil"	154	6	"appartenant au Caïd des Rebaïas"	"ANOM GGA 50II 240"	
142	1854	"Rebaïas"	11	"Oulad Salay"	43	"Elaazouri"	"Ben el Mitsen"	137	90		"ANOM GGA 50II 240"	
143	1854	"Rebaïas"	11	"Oulad Salay"	43	"Elaazouri"	"Ben el Mitsen"	137	5	"au-dessous des terres labourées"	"ANOM GGA 50II 240"	
144	1854	"Rebaïas"	11	"Oulad Salay"	43	"Elaazouri"	"Chabal Defela"	143	50		"ANOM GGA 50II 240"	
145	1854	"Rebaïas"	11	"Oulad Salay"	43	"Elaazouri"	"Rad el Kerma"	144	29		"ANOM GGA 50II 240"	
146	1854	"Rebaïas"	11	"Oulad Salay"	43	"Elaazouri"	"Rad el Kerma"	144	6	"à la mechta du Cadi di Messaoud"	"ANOM GGA 50II 240"	
147	1854	"Rebaïas"	11	"Oulad Salay"	43	"Elaazouri"	"Rad el Kerma"	144	3	"au sud de la mechta ?saisonnière?"	"ANOM GGA 50II 240"	
148	1854	"Rebaïas"	11	"Oulad Salay"	43	"Elaazouri"	"Khrerouba"	145	13		"ANOM GGA 50II 240"	
159	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj B. Youssef"	"Chaabat el Harmara"	155	18		"ANOM GGA 50II 240"	
160	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj B. Youssef"	"Chaabat el Harmara"	155	5	"au nord de de l'endroit précédent"	"ANOM GGA 50II 240"	
161	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj B. Youssef"	"Kerima"	156	80		"ANOM GGA 50II 240"	
162	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj B. Youssef"	"Debdab"	157	48		"ANOM GGA 50II 240"	
163	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj B. Youssef"	"Gaadet Oulad Ortman"	158	20		"ANOM GGA 50II 240"	
164	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj B. Youssef"	"Guedouar"	159	2		"ANOM GGA 50II 240"	
165	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj Salah"	"Bou Djedian"	160	70	"la maison de Ben Djedian"	"ANOM GGA 50II 240"	
166	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj Salah"	"El Guemer"	161	12		"ANOM GGA 50II 240"	
167	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj Salah"	"Kerima"	156	70		"ANOM GGA 50II 240"	
168	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj Salah"	"Aïn Beda"	163	19		"ANOM GGA 50II 240"	
169	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj Salah"	"El Frach"	164	110		"ANOM GGA 50II 240"	
170	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj Salah"	"El Frach"	164	10	"au nord d'El Frach"	"ANOM GGA 50II 240"	
171	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj Salah"	"Dar Ennems"	165	1		"ANOM GGA 50II 240"	
172	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj Salah"	"Dar Ennems"	165	6	"chez Lekhreddin Bin Sekhreri"	"ANOM GGA 50II 240"	
173	1854	"Rebaïas"	11	"Oulad Aataf"	45	"Hadj Salah"	"Dar Ennems"	165	5	"chez Brahim bin Aïach"	"ANOM GGA 50II 240"	
174	1854	"Rebaïas"	11	"Oulad Sidi Mehemed"	46		"El Megassem"	166	21		"ANOM GGA 50II 240"	
175	1854	"Rebaïas"	11	"Oulad Sidi Mehemed"	46		"Aïn el Hhedjar"	167	20		"ANOM GGA 50II 240"	
176	1854	"Rebaïas"	11	"Oulad Sidi Mehemed"	46		"Kessiba"	168	40		"ANOM GGA 50II 240"	
177	1854	"Oulad Si Ahmed ben Youssef"	12	"El Maademas"	47		"Bir Madan"	169	57	"toute la fraction ensilote sur le coteau est de Bir Madan"	"ANOM GGA 50II 240"	
178	1854	"Oulad Si Ahmed ben Youssef"	12	"Oulad Sidi el Khoidzer"	48		"Bou Hedjen"	170	10		"ANOM GGA 50II 240"	
179	1854	"Oulad Si Ahmed ben Youssef"	12	"Oulad Sidi el Khoidzer"	48		"Khresak Sid"	171	17		"ANOM GGA 50II 240"	
180	1854	"Oulad Si Ahmed ben Youssef"	12	"Oulad Sidi el Khoidzer"	48		"Mechta el Kadim"	172	20		"ANOM GGA 50II 240"	
181	1854	"Oulad Si Ahmed ben Youssef"	12	"Oulad Sidi el Khoidzer"	48		"Caadet Fiad Hallouf"	173	15		"ANOM GGA 50II 240"	
182	1854	"Oulad Si Ahmed ben Youssef"	12	"Oulad Sidi el Khoidzer"	48		"Chaabat ben Hemani"	174	12		"ANOM GGA 50II 240"	
183	1854	"Oulad Si Ahmed ben Youssef"	12	"El Zoua"	49		"Caadet el Achebour"	175	90		"ANOM GGA 50II 240"	
184	1854	"Oulad Si Ahmed ben Youssef"	12	"El Zoua"	49		"Zerfias"	176	10		"ANOM GGA 50II 240"	
185	1854	"Oulad Si Ahmed ben Youssef"	12	"El Zoua"	49		"Zerfias"	176	15	"chez B. Merizouka appartenant aux Oulad Sidi al Ouness"	"ANOM GGA 50II 240"	
186	1854	"Douair"	13	"Tittery"	50		"Bir el Khouafi"	177	71		"ANOM GGA 50II 240"	
187	1854	"Douair"	13	"Tittery"	50		"Nuamania"	178	57		"ANOM GGA 50II 240"	
188	1854	"Douair"	13	"Tittery"	50		"El Kehela"	179	80		"ANOM GGA 50II 240"	
189	1854	"Douair"	13	"Tittery"	50		"Chaania"	180	177		"ANOM GGA 50II 240"	
190	1854	"Douair"	13	"Tittery"	50		"Selaa"	181	110		"ANOM GGA 50II 240"	
191	1854	"Douair"	13	"Tittery"	50		"Cherith"	182	35		"ANOM GGA 50II 240"	
192	1854	"Douair"	13	"Tittery"	50		"Hemia Foda"	183	50		"ANOM GGA 50II 240"	
193	1854	"Douair"	13	"El Aallalema"	51		"Teniet el Rihh"	184	80		"ANOM GGA 50II 240"	
194	1854	"Douair"	13	"El Aallalema"	51		"Ain Saïdan"	185	21		"ANOM GGA 50II 240"	
195	1854	"Douair"	13	"El Aallalema"	51		"Ghiran Hedid"	186	24		"ANOM GGA 50II 240"	
196	1854	"Douair"	13	"El Aallalema"	51		"Heziba"	187	100		"ANOM GGA 50II 240"	
197	1854	"Douair"	13	"El Aallalema"	51		"Heziba"	187	7	"à la mechta S. el Dekouch"	"ANOM GGA 50II 240"	
198	1854	"Douair"	13	"El Aallalema"	51		"Kouka"	188	19		"ANOM GGA 50II 240"	
199	1854	"Douair"	13	"El Aallalema"	51		"Chaabet Abdallah"	189	20		"ANOM GGA 50II 240"	
200	1854	"Douair"	13	"El Aallalema"	51		"Chaabet Abdallah"	189	19		"ANOM GGA 50II 240"	
201	1854	"Douair"	13	"El Aallalema"	51		"Rethel"	190	15		"ANOM GGA 50II 240"	
202	1854	"Douair"	13	"El Aallalema"	51		"Redjeradj"	191	40		"ANOM GGA 50II 240"	
203	1854	"Douair"	13	"El Aallalema"	51		"Draa el Metnan"	192	80		"ANOM GGA 50II 240"	
204	1854	"Douair"	13	"Oulad Rehab"	52		"Sekhrera"	193	170		"ANOM GGA 50II 240"	
205	1854	"Douair"	13	"Oulad Rehab"	52		"Aamouda"	194	160		"ANOM GGA 50II 240"	
206	1854	"Douair"	13	"Oulad Rehab"	52		"Hozeba"	195	195		"ANOM GGA 50II 240"	
207	1854	"Douair"	13	"Oulad Rehab"	52		"Draa Remel"	196	86		"ANOM GGA 50II 240"	
208	1854	"Douair"	13	"Oulad Rehab"	52		"Aïn Selthan"	197	40		"ANOM GGA 50II 240"	
209	1854	"Douair"	13	"Oulad Rehab Abdel Regab"	53		"Regab"	198	240		"ANOM GGA 50II 240"	
210	1854	"Douair"	13	"Oulad Rehab Abdel Regab"	53		"Chahmethia"	199	15		"ANOM GGA 50II 240"	
211	1854	"Oulad Hedim"	14	"Oulad Hedim"	54		"Rethel"	200	61		"ANOM GGA 50II 240"	
212	1854	"Oulad Hedim"	14	"Oulad Hedim"	54		"Sidi Yagoub"	201	30		"ANOM GGA 50II 240"	
213	1854	"Oulad Hedim"	14	"Oulad Hedim"	54		"Debadib"	202	35		"ANOM GGA 50II 240"	
214	1854	"Oulad Daïd"	15	"Oulad Sidi Nadji"	55		"El Guebab"	203	113		"ANOM GGA 50II 240"	"Separate tribe in 1853 count."
215	1854	"Oulad Daïd"	15	"Oulad Sidi Nadji"	55		"Sidi Djemil"	204	75		"ANOM GGA 50II 240"	"Separate tribe in 1853 count."
216	1854	"Oulad Daïd"	15	"Oulad Sidi Nadji"	55		"Messabihh"	205	23		"ANOM GGA 50II 240"	"Separate tribe in 1853 count."
217	1854	"Oulad Daïd"	15	"Oulad Sidi Nadji"	55		"Chaabet el Beguer"	206	50		"ANOM GGA 50II 240"	"Separate tribe in 1853 count."
218	1854	"Oulad Daïd"	15	"Oulad Aaziz"	56		"Draa Ourad"	207	70		"ANOM GGA 50II 240"	
219	1854	"Oulad Daïd"	15	"Oulad Aaziz"	56		"Khrelona"	208	86		"ANOM GGA 50II 240"	
220	1854	"Oulad Daïd"	15	"Oulad Aaziz"	56		"Guericha"	209	103		"ANOM GGA 50II 240"	
221	1854	"Oulad Daïd"	15	"Hhechalfa"	57		"Gaadet el Guerba"	210	130		"ANOM GGA 50II 240"	
222	1854	"Oulad Daïd"	15	"Hhechalfa"	57		"Regada"	211	102		"ANOM GGA 50II 240"	
223	1854	"Oulad Daïd"	15	"Zekmoutha"	58		"Draa el Ahhemeur"	212	109		"ANOM GGA 50II 240"	
224	1854	"Souary"	16	"Oulad Ameur"	59		"Draa el Ahhemeur"	212	240		"ANOM GGA 50II 240"	
225	1854	"Souary"	16	"Oulad Yagoub"	60		"Ben Mezdef"	214	25		"ANOM GGA 50II 240"	
226	1854	"Souary"	16	"Oulad Yagoub"	60		"Medaa"	215	80		"ANOM GGA 50II 240"	
227	1854	"Souary"	16	"Oulad Yagoub"	60		"Ben Nezou"	216	81		"ANOM GGA 50II 240"	
228	1854	"Souary"	16	"Oulad Yagoub"	60		"Miderbenat"	217	300		"ANOM GGA 50II 240"	
229	1854	"Souary"	16	"Oulad Saïd"	61		"Draa el Ahhemeur"	212	180		"ANOM GGA 50II 240"	
230	1854	"Souary"	16	"Oulad Saïd"	61		"Khrerza"	219	55		"ANOM GGA 50II 240"	
231	1854	"Souary"	16	"Oulad Saïd"	61		"El Faïdja"	220	45		"ANOM GGA 50II 240"	
232	1854	"Oulad Maaref"	17	"Oulad Ketsim"	62		"Mehedjir"	221	270		"ANOM GGA 50II 240"	
233	1854	"Oulad Maaref"	17	"Oulad Ketsim"	62		"Fekroun"	222	115		"ANOM GGA 50II 240"	
234	1854	"Oulad Maaref"	17	"Oulad Aabid"	63		"El Koudia"	223	170		"ANOM GGA 50II 240"	
235	1854	"Oulad Maaref"	17	"Oulad Aabid"	63		"Azerab"	224	100		"ANOM GGA 50II 240"	
236	1854	"Oulad Maaref"	17	"Oulad Aariou"	64		"Khrissen"	225	90		"ANOM GGA 50II 240"	
237	1854	"Oulad Maaref"	17	"Oulad Aariou"	64		"Chebak"	226	825		"ANOM GGA 50II 240"	"Written '825' but possibly a typo (for 125?)  given fraction size and 1853 count at this location"
238	1854	"Deimat"	18	"Deimat"	65		"Om el Kebour"	227	40		"ANOM GGA 50II 240"	
239	1854	"Deimat"	18	"Deimat"	65		"Delfa"	228	142		"ANOM GGA 50II 240"	
240	1854	"Deimat"	18	"Deimat"	65		"El Medjaj"	229	40		"ANOM GGA 50II 240"	
241	1854	"Deimat"	18	"Deimat"	65		"El Aalemia"	230	200		"ANOM GGA 50II 240"	
242	1854	"Abida"	19	"Abrass"	66		"El Ouzera"	231	80		"ANOM GGA 50II 240"	
243	1854	"Abida"	19	"Abrass"	66		"Draa Aïn Om Aïssa"	232	40		"ANOM GGA 50II 240"	
244	1854	"Abida"	19	"Abrass"	66		"Draa Tafa"	233	6		"ANOM GGA 50II 240"	
245	1854	"Abida"	19	"Abrass"	66		"Draa Tafa"	233	80	"au nord de l'Oued Zebir"	"ANOM GGA 50II 240"	
246	1854	"Abida"	19	"Abrass"	66		"El Gaada"	234	40		"ANOM GGA 50II 240"	
247	1854	"Abida"	19	"Abrass"	66		"Chabet Essous"	235	31		"ANOM GGA 50II 240"	
248	1854	"Abida"	19	"Abrass"	66		"Draa Lobiad"	236	100		"ANOM GGA 50II 240"	
249	1854	"Abida"	19	"Abrass"	66		"Medour"	237	40		"ANOM GGA 50II 240"	
250	1854	"Abida"	19	"Abrass"	66		"Draa el Ahhemeur"	212	50		"ANOM GGA 50II 240"	
251	1854	"Abida"	19	"Abrass"	66		"Chaabet el Alia"	239	46		"ANOM GGA 50II 240"	
252	1854	"Abida"	19	"Abrass"	66		"Azelet el Raba"	240	40		"ANOM GGA 50II 240"	
253	1854	"Abida"	19	"Abrass"	66		"Senoubria"	241	20		"ANOM GGA 50II 240"	
254	1854	"Abida"	19	"Abrass"	66		"Labied"	242	49		"ANOM GGA 50II 240"	
255	1854	"Abida"	19	"Abrass"	66		"El Gubeha"	243	73		"ANOM GGA 50II 240"	
256	1854	"Abida"	19	"Abrass"	66		"Sessaf Azebar"	244	20		"ANOM GGA 50II 240"	
257	1854	"Abida"	19	"Abrass"	66		"Hazba"	245	10		"ANOM GGA 50II 240"	
258	1854	"Abida"	19	"Abrass"	66		"Hazba"	245	30	"à Ben Ali à l'ouest de la rivière"	"ANOM GGA 50II 240"	
259	1854	"Abida"	19	"Abrass"	66		"El Faïdja"	246	60		"ANOM GGA 50II 240"	
260	1854	"Abida"	19	"Abrass"	66		"Mekamen"	247	27		"ANOM GGA 50II 240"	
261	1854	"Abida"	19	"El Cherfa"	67		"El Ouzera"	231	30		"ANOM GGA 50II 240"	
262	1854	"Abida"	19	"El Cherfa"	67		"Aïn Sessaf"	249	23		"ANOM GGA 50II 240"	
263	1854	"Abida"	19	"El Cherfa"	67		"Bessabiss"	250	80		"ANOM GGA 50II 240"	
264	1854	"Abida"	19	"El Cherfa"	67		"Draa el Tafa"	233	11		"ANOM GGA 50II 240"	
265	1854	"Abida"	19	"El Cherfa"	67		"Sidi Ali Etthiar"	252	25		"ANOM GGA 50II 240"	
266	1854	"Abida"	19	"Cheikh Moussa"	68		"El Mekhrerat"	253	58		"ANOM GGA 50II 240"	
267	1854	"Abida"	19	"Cheikh Moussa"	68		"Lhedadris"	254	56		"ANOM GGA 50II 240"	
268	1854	"Abida"	19	"Cheikh Moussa"	68		"El Chaabat"	255	62		"ANOM GGA 50II 240"	
269	1854	"Abida"	19	"Cheikh Moussa"	68		"Guetan"	256	32		"ANOM GGA 50II 240"	
270	1854	"Abida"	19	"Cheikh Moussa"	68		"Mehhezat"	257	1		"ANOM GGA 50II 240"	
271	1854	"Abida"	19	"Cheikh Moussa"	68		"Chendara"	258	52		"ANOM GGA 50II 240"	
272	1854	"Abida"	19	"Cheikh Moussa"	68		"Bou Hhelfaïa"	259	20		"ANOM GGA 50II 240"	
273	1854	"Abida"	19	"El Reraba"	69		"Debdab"	260	65		"ANOM GGA 50II 240"	
274	1854	"Abida"	19	"El Reraba"	69		"Messif"	261	13		"ANOM GGA 50II 240"	
275	1854	"Abida"	19	"El Reraba"	69		"Bou Chenouf"	262	55		"ANOM GGA 50II 240"	
276	1854	"Abida"	19	"El Reraba"	69		"Ada ben Tsabet"	263	20		"ANOM GGA 50II 240"	
277	1854	"Abida"	19	"El Reraba"	69		"Achir"	264	43		"ANOM GGA 50II 240"	
278	1854	"Abida"	19	"El Reraba"	69		"Chaabet Sidi Sliman"	265	20		"ANOM GGA 50II 240"	
279	1854	"Abida"	19	"El Reraba"	69		"Cheraïguïa"	266	35		"ANOM GGA 50II 240"	
280	1854	"Abida"	19	"El Reraba"	69		"Oued Maameur"	267	25		"ANOM GGA 50II 240"	
281	1854	"Abida"	19	"El Reraba"	69		"B. Khrira"	268	25		"ANOM GGA 50II 240"	
282	1854	"Abida"	19	"El Reraba"	69		"Djenan Aly el Ameri"	269	20		"ANOM GGA 50II 240"	
283	1854	"Abida"	19	"El Reraba"	69		"Hezeba"	270	57		"ANOM GGA 50II 240"	
284	1854	"Abida"	19	"El Reraba"	69		"Gaadet Khreraïa"	271	64		"ANOM GGA 50II 240"	
285	1854	"Abida"	19	"El Reraba"	69		"Chaabet Aïn Gueth"	272	35		"ANOM GGA 50II 240"	
286	1854	"Abida"	19	"El Reraba"	69		"Draa Lebiod"	273	46		"ANOM GGA 50II 240"	
287	1854	"Abida"	19	"Oulad Senan"	70		"El Cherid"	274	30		"ANOM GGA 50II 240"	
288	1854	"Abida"	19	"Oulad Senan"	70		"Dar Thebel"	275	70		"ANOM GGA 50II 240"	
289	1854	"Abida"	19	"Oulad Senan"	70		"Mesdouda"	276	21		"ANOM GGA 50II 240"	
290	1854	"Beni Hessen"	20	"Kerabib"	71		"Zaouïa"	277	100		"ANOM GGA 50II 240"	
291	1854	"Beni Hessen"	20	"Kerabib"	71		"Bou Zouren"	278	12		"ANOM GGA 50II 240"	
292	1854	"Beni Hessen"	20	"Kerabib"	71		"Aïcha"	279	27		"ANOM GGA 50II 240"	
293	1854	"Beni Hessen"	20	"Kerabib"	71		"Terba"	280	20		"ANOM GGA 50II 240"	
294	1854	"Beni Hessen"	20	"Kerabib"	71		"El Arbaa"	281	15		"ANOM GGA 50II 240"	
295	1854	"Beni Hessen"	20	"Kerabib"	71		"Nedjaria"	282	13		"ANOM GGA 50II 240"	
296	1854	"Beni Hessen"	20	"Kerabib"	71		"Ras el Aïn"	283	15		"ANOM GGA 50II 240"	
297	1854	"Beni Hessen"	20	"Mezaïa"	72		"Tegueret"	284	12		"ANOM GGA 50II 240"	
298	1854	"Beni Hessen"	20	"Mezaïa"	72		"Bathen el Kerouch"	285	30		"ANOM GGA 50II 240"	
299	1854	"Beni Hessen"	20	"Mezaïa"	72		"El Baseda"	286	13		"ANOM GGA 50II 240"	
300	1854	"Beni Hessen"	20	"Mezaïa"	72		"Mechta el Khader"	287	20		"ANOM GGA 50II 240"	
301	1854	"Beni Hessen"	20	"Oulad Menâa"	73		"El Sera"	288	22		"ANOM GGA 50II 240"	
302	1854	"Beni Hessen"	20	"Oulad Menâa"	73		"Draa el Biod"	289	91		"ANOM GGA 50II 240"	
303	1854	"Beni Hessen"	20	"Oulad Amran"	74		"El Heman"	290	47		"ANOM GGA 50II 240"	
304	1854	"Beni Hessen"	20	"Oulad Amran"	74		"Regaï"	291	60		"ANOM GGA 50II 240"	
305	1854	"Beni Hessen"	20	"Oulad Amran"	74		"Sidi Lehessen"	292	16		"ANOM GGA 50II 240"	
306	1854	"Beni Hessen"	20	"Oulad Amran"	74		"Khrebit"	293	24		"ANOM GGA 50II 240"	
307	1854	"Beni Hessen"	20	"Oulad Amran"	74		"Sera"	294	51		"ANOM GGA 50II 240"	
308	1854	"Beni Hessen"	20	"Oulad Saïd"	75		"Bou Tsaaleb"	295	22		"ANOM GGA 50II 240"	
309	1854	"Beni Hessen"	20	"Oulad Saïd"	75		"Mectaan"	296	12		"ANOM GGA 50II 240"	
310	1854	"Beni Hessen"	20	"Oulad Saïd"	75		"Sidi Ameur"	297	12		"ANOM GGA 50II 240"	
311	1854	"Beni Hessen"	20	"Oulad Saïd"	75		"Gueroura"	298	15		"ANOM GGA 50II 240"	
312	1854	"Beni Hessen"	20	"Beni Rïan"	76		"Beferna"	299	70		"ANOM GGA 50II 240"	
313	1854	"Beni Hessen"	20	"Chebaa"	77		"El Dechera"	300	27		"ANOM GGA 50II 240"	
314	1854	"Beni Hessen"	20	"Chebaa"	77		"Sid Lekehal"	301	40		"ANOM GGA 50II 240"	
315	1854	"Beni Hessen"	20	"Chebaa"	77		"Rekaat el Kat"	302	6		"ANOM GGA 50II 240"	
316	1854	"Hannachas"	21	"Ghouder"	78	"Ghouder"	"Ghouder"	303	36	"limités à l'est sur ??, à l'ouest par Djenan Si Moussa et au Nord par l'Oued Selef"	"ANOM GGA 50II 240"	
317	1854	"Hannachas"	21	"Mehamedia"	79	"Mehamedia"	"Mehamedia"	304	12	"limités à l'ouest par un olivier, à l'est par Djenan Kermoussi el Nessari"	"ANOM GGA 50II 240"	
318	1854	"Hannachas"	21	"Dra Saboun"	80	"Dra Saboun"	"Dra Saboun"	305	18	"limités au sud par un térébinth et à l'ouest par Djenan el Tin"	"ANOM GGA 50II 240"	
319	1854	"Hannachas"	21	"Oulad Ben el Alia"	81	"Oulad Ben el Alia"	"Oulad Ben el Alia"	306	46	"à l'ouest et à l'est par un ruisseau, au Sud par Djenan el Tin"	"ANOM GGA 50II 240"	
320	1854	"Hannachas"	21	"Oulad Hemouda"	82	"Oulad Hemouda"	"Oulad Hemouda"	307	40	"à l'ouest par el Shebar, au Sud par el Kehef el Aali et à l'est par le tremble"	"ANOM GGA 50II 240"	
321	1854	"Ouzerane"	22	"Cheraga (Eastern)"	83	"Si Mohamed ben Hemoud"	"El Ouethia"	308	3	"limité à l'ouest par les meules, à l'est par le ruisseau"	"ANOM GGA 50II 240"	
322	1854	"Ouzerane"	22	"El Gzaba (Western)"	84	"Mauloud ben el Ouchefour"	"Coudiet Megaoua"	309	4	"limité à l'ouest par le ruisseau, au sud par le Marérabas, à l'est par le puit"	"ANOM GGA 50II 240"	
323	1854	"Ouzerane"	22	"El Gzaba (Western)"	84	"Mauloud ben el Ouchefour"	"Bouda"	310	7	"par les Rérabas à l'ouest, au nord par le ruisseau, au sud par la meule."	"ANOM GGA 50II 240"	
324	1854	"Ouzerane"	22	"Beni Aïssa"	85	"Messaoud ben Mesbahh"	"Menia"	311	37	"à l'ouest par El Gueraben, à l'est par el-Kaf, au nord par la rivière"	"ANOM GGA 50II 240"	
325	1854	"Ouzerane"	22	"Beni Aïssa"	85	"Messaoud ben Mesbahh"	"Bou Dekhran"	312	8	"à l'ouest par le ruisseau, au sud par les meules, à l'est la route."	"ANOM GGA 50II 240"	
326	1854	"Ouzerane"	22	"Beni Aïssa"	85	"Messaoud ben Mesbahh"	"Ras el Oued"	313	6	"à l'ouest par les gourbis, au nord le chemin et au sud les meules"	"ANOM GGA 50II 240"	
327	1854	"Ouzerane"	22	"Beni Aïssa"	85	"Messaoud ben Mesbahh"	"Ras el Oued"	313	8	"à l'ouest par le ruisseau, à l'est la route au sud le gourbi"	"ANOM GGA 50II 240"	
328	1854	"Ouzerane"	22	"Beni Aïssa"	85	"Messaoud ben Mesbahh"	"Haouch Sidi Moussa"	314	10	"à l'ouest par la montagne, à l'est par la rivière au sud le gourbi"	"ANOM GGA 50II 240"	
329	1854	"Ouzeras/ne"	22	"Beni Aïssa"	85	"Messaoud ben Mesbahh"	"Haouch Metmer"	315	16	"à l'ouest par un ruisseau, à l'est par le haouche et au sud par les meules"	"ANOM GGA 50II 240"	
330	1854	"Aouaras"	23	"Oulad Amran"	86	"B. Amara ben Moussa"	"Aïn Aïssa"	316	64		"ANOM GGA 50II 240"	
331	1854	"Aouaras"	23	"Oulad Amran"	86	"B. Amara ben Moussa"	"Aïn Hem'da"	317	35		"ANOM GGA 50II 240"	
332	1854	"Aouaras"	23	"Oulad Amran"	86	"B. Amara ben Moussa"	"Haouch Embouch"	318	34		"ANOM GGA 50II 240"	
333	1854	"Aouaras"	23	"Oulad Amran"	86	"B. Amara ben Moussa"	"Oued Bekhreth"	319	35		"ANOM GGA 50II 240"	
334	1854	"Aouaras"	23	"El Ouatha"	87	"Bou Teldja ben Khrelifi"	"Sidi Anan"	320	25		"ANOM GGA 50II 240"	
335	1854	"Aouaras"	23	"El Ouatha"	87	"Bou Teldja ben Khrelifi"	"Ouad Sehari"	321	20		"ANOM GGA 50II 240"	
336	1854	"Aouaras"	23	"El Ouatha"	87	"Bou Teldja ben Khrelifi"	"Sidi Sliman"	322	61		"ANOM GGA 50II 240"	
337	1854	"Aouaras"	23	"El Ouatha"	87	"Bou Teldja ben Khrelifi"	"Oulad el Arbi"	323	50		"ANOM GGA 50II 240"	
338	1854	"Aouaras"	23	"El Ouatha"	87	"Bou Teldja ben Khrelifi"	"Baza Haouch"	324	9	"au milieu du haouch"	"ANOM GGA 50II 240"	
339	1854	"Aouaras"	23	"Oulad Saoud"	88	"Ahmed ben Mansour"	"Oulad Khraled Bessouber"	325	24	"dans la maison du Cheikh"	"ANOM GGA 50II 240"	
340	1854	"Aouaras"	23	"Oulad Saoud"	88	"Ahmed ben Mansour"	"Oulad Khraled Bessouber"	325	19		"ANOM GGA 50II 240"	
341	1854	"Aouaras"	23	"Oulad Saoud"	88	"Ahmed ben Mansour"	"Oulad Khraled Bessouber"	325	29	"dans la mechta de Mohamed ben Tekhran"	"ANOM GGA 50II 240"	
342	1854	"Aouaras"	23	"Oulad Salah et Oulad Tabet"	89	"Ben Saad"	"chez le Cheikh"	326	9	"dans la maison du Cheikh"	"ANOM GGA 50II 240"	
343	1854	"Aouaras"	23	"Oulad Salah et Oulad Tabet"	89	"Ben Saad"	"Ezzaouïa"	327	26		"ANOM GGA 50II 240"	
344	1854	"Aouaras"	23	"Oulad Salah et Oulad Tabet"	89	"Ben Saad"	"Oulad Touati"	328	34		"ANOM GGA 50II 240"	
345	1854	"Aouaras"	23	"Oulad Salah et Oulad Tabet"	89	"Ben Saad"	"El Mechta"	329	39	"chez Bou Kebaïli"	"ANOM GGA 50II 240"	
346	1854	"Aouaras"	23	"Oulad Salah et Oulad Tabet"	89	"Ben Saad"	"Dra Oulad Tabet"	330	42		"ANOM GGA 50II 240"	
347	1854	"Aouaras"	23	"Oulad Salah et Oulad Tabet"	89	"Ben Saad"	"Mechta Oued Bachir"	331	18		"ANOM GGA 50II 240"	
348	1854	"Aouaras"	23	"M. Nasseria"	91	"Si B. Abdallah"	"dans leurs maisons"	332		"toute cette fraction a son graine enfermé dans le leurs maisons"	"ANOM GGA 50II 240"	
349	1854	"Righas"	24	"Oulad Massaoud"	92	"Abd el Khader ben Ahmed"	"Mebdoue"	333	21		"ANOM GGA 50II 240"	
350	1854	"Righas"	24	"Oulad Massaoud"	92	"Abd el Khader ben Ahmed"	"Khrenachi"	334	18		"ANOM GGA 50II 240"	
